item,participante,prime,SOA,tempo,resposta
item_35,S_18,relacionado,longo,684.5435903,correct
item_36,S_18,relacionado,longo,510.3250981,correct
item_37,S_18,relacionado,longo,646.1571051,correct
item_38,S_18,relacionado,longo,468.5519713,correct
item_39,S_18,relacionado,longo,744.9596498,incorrect
item_40,S_18,relacionado,longo,720.2877249,correct
item_41,S_18,relacionado,longo,902.6259131,correct
item_42,S_18,relacionado,longo,885.3822328,correct
item_43,S_18,relacionado,longo,721.8418061,correct
item_44,S_18,relacionado,longo,755.4603171,correct
item_45,S_18,relacionado,longo,814.3985235,correct
item_31,S_19,relacionado,longo,848.5293928,correct
item_32,S_19,relacionado,longo,630.4654401,correct
item_33,S_19,relacionado,longo,588.5352849,correct
item_34,S_19,relacionado,longo,699.0244098,correct
item_35,S_19,relacionado,longo,621.2655151,correct
item_36,S_19,relacionado,longo,556.9374318,correct
item_37,S_19,relacionado,longo,508.2848151,correct
item_38,S_19,relacionado,longo,566.2398406,correct
item_39,S_19,relacionado,longo,581.4850631,correct
item_40,S_19,relacionado,longo,924.7634318,correct
item_41,S_19,relacionado,longo,873.5942297,correct
item_42,S_19,relacionado,longo,681.2924558,correct
item_43,S_19,relacionado,longo,692.4006823,correct
item_44,S_19,relacionado,longo,599.5754575,correct
item_45,S_19,relacionado,longo,759.9419457,correct
item_31,S_20,relacionado,longo,677.7667146,correct
item_32,S_20,relacionado,longo,700.9671663,correct
item_33,S_20,relacionado,longo,591.2812339,correct
item_34,S_20,relacionado,longo,752.9971751,correct
item_35,S_20,relacionado,longo,782.7608655,correct
item_36,S_20,relacionado,longo,793.7327697,correct
item_37,S_20,relacionado,longo,634.3281152,correct
item_38,S_20,relacionado,longo,865.6949423,correct
item_39,S_20,relacionado,longo,651.7255229,correct
item_40,S_20,relacionado,longo,646.5522771,correct
item_41,S_20,relacionado,longo,635.3624679,correct
item_42,S_20,relacionado,longo,600.1419452,correct
item_43,S_20,relacionado,longo,670.4292981,correct
item_44,S_20,relacionado,longo,749.8397507,correct
item_45,S_20,relacionado,longo,677.6045962,correct
item_31,S_01,nrelacionado,curto,763.9329214,correct
item_32,S_01,nrelacionado,curto,546.4906121,correct
item_33,S_01,nrelacionado,curto,881.2421845,correct
item_34,S_01,nrelacionado,curto,841.7538363,correct
item_35,S_01,nrelacionado,curto,592.6475991,correct
item_36,S_01,nrelacionado,curto,731.9037245,correct
item_37,S_01,nrelacionado,curto,535.604106,correct
item_38,S_01,nrelacionado,curto,825.0562782,correct
item_39,S_01,nrelacionado,curto,923.8956714,correct
item_40,S_01,nrelacionado,curto,562.6415559,correct
item_41,S_01,nrelacionado,curto,701.2576654,correct
item_42,S_01,nrelacionado,curto,572.1194195,correct
item_43,S_01,nrelacionado,curto,579.5260116,correct
item_44,S_01,nrelacionado,curto,713.5148405,correct
item_45,S_01,nrelacionado,curto,527.0202648,correct
item_31,S_02,nrelacionado,curto,728.609183,correct
item_32,S_02,nrelacionado,curto,757.1832988,correct
item_33,S_02,nrelacionado,curto,651.7574605,correct
item_34,S_02,nrelacionado,curto,554.7704122,correct
item_35,S_02,nrelacionado,curto,842.664157,correct
item_36,S_02,nrelacionado,curto,713.9350367,correct
item_37,S_02,nrelacionado,curto,744.2004271,correct
item_38,S_02,nrelacionado,curto,498.9580979,correct
item_39,S_02,nrelacionado,curto,477.9008611,correct
item_40,S_02,nrelacionado,curto,1782.75539,correct
item_41,S_02,nrelacionado,curto,671.8550575,correct
item_42,S_02,nrelacionado,curto,633.5365619,correct
item_43,S_02,nrelacionado,curto,729.8251967,correct
item_44,S_02,nrelacionado,curto,860.533107,correct
item_45,S_02,nrelacionado,curto,782.6635605,correct
item_31,S_03,nrelacionado,curto,542.9673242,correct
item_32,S_03,nrelacionado,curto,660.6811473,correct
item_33,S_03,nrelacionado,curto,587.5669462,correct
item_34,S_03,nrelacionado,curto,678.5958547,correct
item_35,S_03,nrelacionado,curto,564.5313685,correct
item_36,S_03,nrelacionado,curto,566.8022038,correct
item_37,S_03,nrelacionado,curto,813.0185969,correct
item_38,S_03,nrelacionado,curto,720.543685,correct
item_39,S_03,nrelacionado,curto,681.5950628,correct
item_40,S_03,nrelacionado,curto,457.6618367,correct
item_41,S_03,nrelacionado,curto,625.5795643,correct
item_42,S_03,nrelacionado,curto,882.1482714,correct
item_43,S_03,nrelacionado,curto,726.4207824,correct
item_44,S_03,nrelacionado,curto,577.3611809,correct
item_45,S_03,nrelacionado,curto,823.6896954,correct
item_31,S_04,nrelacionado,curto,527.6037756,correct
item_32,S_04,nrelacionado,curto,699.054565,correct
item_33,S_04,nrelacionado,curto,565.3333418,correct
item_34,S_04,nrelacionado,curto,819.6497464,correct
item_35,S_04,nrelacionado,curto,744.4263314,correct
item_36,S_04,nrelacionado,curto,908.2826916,correct
item_37,S_04,nrelacionado,curto,832.143896,correct
item_38,S_04,nrelacionado,curto,809.0563705,correct
item_39,S_04,nrelacionado,curto,847.461095,correct
item_40,S_04,nrelacionado,curto,768.5570523,correct
item_41,S_04,nrelacionado,curto,697.3166413,correct
item_42,S_04,nrelacionado,curto,877.9326057,incorrect
item_43,S_04,nrelacionado,curto,787.6793136,correct
item_44,S_04,nrelacionado,curto,725.4972527,correct
item_45,S_04,nrelacionado,curto,788.755387,correct
item_31,S_05,nrelacionado,curto,807.2636456,correct
item_32,S_05,nrelacionado,curto,1081.048171,correct
item_33,S_05,nrelacionado,curto,863.0202247,correct
item_34,S_05,nrelacionado,curto,881.9119323,correct
item_35,S_05,nrelacionado,curto,623.4187196,correct
item_36,S_05,nrelacionado,curto,655.8524629,correct
item_37,S_05,nrelacionado,curto,942.7683621,correct
item_38,S_05,nrelacionado,curto,690.4850628,correct
item_39,S_05,nrelacionado,curto,971.4194189,correct
item_40,S_05,nrelacionado,curto,887.0301059,correct
item_41,S_05,nrelacionado,curto,739.7360761,correct
item_42,S_05,nrelacionado,curto,701.4617051,correct
item_43,S_05,nrelacionado,curto,641.1289976,correct
item_44,S_05,nrelacionado,curto,837.8388043,correct
item_45,S_05,nrelacionado,curto,881.8794225,correct
item_16,S_06,nrelacionado,curto,1114.802651,correct
item_17,S_06,nrelacionado,curto,925.2161246,correct
item_18,S_06,nrelacionado,curto,986.518675,correct
item_19,S_06,nrelacionado,curto,893.7304378,correct
item_20,S_06,nrelacionado,curto,1141.942539,correct
item_21,S_06,nrelacionado,curto,773.7254036,correct
item_22,S_06,nrelacionado,curto,1111.397002,correct
item_23,S_06,nrelacionado,curto,1016.09592,correct
item_24,S_06,nrelacionado,curto,832.2903302,correct
item_25,S_06,nrelacionado,curto,1938.292552,correct
item_26,S_06,nrelacionado,curto,859.9221776,correct
item_27,S_06,nrelacionado,curto,1061.136664,correct
item_28,S_06,nrelacionado,curto,842.5783686,correct
item_29,S_06,nrelacionado,curto,1004.869917,correct
item_30,S_06,nrelacionado,curto,952.3492578,correct
item_16,S_07,nrelacionado,curto,836.8804379,correct
item_17,S_07,nrelacionado,curto,770.6914303,correct
item_18,S_07,nrelacionado,curto,726.6367884,correct
item_19,S_07,nrelacionado,curto,924.0519673,correct
item_20,S_07,nrelacionado,curto,922.6711809,correct
item_21,S_07,nrelacionado,curto,857.80898,correct
item_22,S_07,nrelacionado,curto,901.6323511,correct
item_23,S_07,nrelacionado,curto,894.4318791,correct
item_24,S_07,nrelacionado,curto,812.5140439,correct
item_25,S_07,nrelacionado,curto,783.2051299,correct
item_26,S_07,nrelacionado,curto,885.1275349,correct
item_27,S_07,nrelacionado,curto,936.6620657,correct
item_28,S_07,nrelacionado,curto,762.5439728,correct
item_29,S_07,nrelacionado,curto,828.653744,correct
item_30,S_07,nrelacionado,curto,881.5940613,correct
item_16,S_08,nrelacionado,curto,936.0133578,correct
item_17,S_08,nrelacionado,curto,592.2443492,correct
item_18,S_08,nrelacionado,curto,548.3040495,correct
item_19,S_08,nrelacionado,curto,816.7944593,correct
item_20,S_08,nrelacionado,curto,793.2982004,correct
item_21,S_08,nrelacionado,curto,685.5034774,correct
item_22,S_08,nrelacionado,curto,950.893045,correct
item_23,S_08,nrelacionado,curto,647.0590026,correct
item_24,S_08,nrelacionado,curto,750.3416415,correct
item_25,S_08,nrelacionado,curto,781.4821982,correct
item_26,S_08,nrelacionado,curto,957.4341871,correct
item_27,S_08,nrelacionado,curto,797.828857,correct
item_28,S_08,nrelacionado,curto,868.5974372,correct
item_29,S_08,nrelacionado,curto,867.917309,correct
item_30,S_08,nrelacionado,curto,786.7872407,correct
item_16,S_09,nrelacionado,curto,747.5441859,correct
item_17,S_09,nrelacionado,curto,627.9284172,correct
item_18,S_09,nrelacionado,curto,523.9744972,correct
item_19,S_09,nrelacionado,curto,798.1707311,correct
item_20,S_09,nrelacionado,curto,877.1574087,correct
item_21,S_09,nrelacionado,curto,737.7652614,correct
item_22,S_09,nrelacionado,curto,845.0468687,incorrect
item_23,S_09,nrelacionado,curto,521.2529812,correct
item_24,S_09,nrelacionado,curto,806.8912444,correct
item_25,S_09,nrelacionado,curto,1035.751503,correct
item_26,S_09,nrelacionado,curto,728.6366279,correct
item_27,S_09,nrelacionado,curto,908.2379121,correct
item_28,S_09,nrelacionado,curto,715.3760939,correct
item_29,S_09,nrelacionado,curto,747.8046967,correct
item_30,S_09,nrelacionado,curto,849.4983999,correct
item_16,S_10,nrelacionado,curto,732.8611745,correct
item_17,S_10,nrelacionado,curto,831.7814166,correct
item_18,S_10,nrelacionado,curto,633.2504088,correct
item_19,S_10,nrelacionado,curto,813.9539572,correct
item_20,S_10,nrelacionado,curto,642.3662277,correct
item_21,S_10,nrelacionado,curto,819.0039221,correct
item_22,S_10,nrelacionado,curto,758.4485536,correct
item_23,S_10,nrelacionado,curto,752.3494688,correct
item_24,S_10,nrelacionado,curto,837.6603312,correct
item_25,S_10,nrelacionado,curto,808.5271512,correct
item_26,S_10,nrelacionado,curto,733.0174841,correct
item_27,S_10,nrelacionado,curto,861.5700241,correct
item_28,S_10,nrelacionado,curto,734.7512494,correct
item_29,S_10,nrelacionado,curto,844.6986222,correct
item_30,S_10,nrelacionado,curto,891.6903702,correct
item_01,S_11,nrelacionado,curto,682.4450163,correct
item_02,S_11,nrelacionado,curto,706.3914983,correct
item_03,S_11,nrelacionado,curto,697.5744788,correct
item_04,S_11,nrelacionado,curto,824.2514047,correct
item_05,S_11,nrelacionado,curto,2669.828597,correct
item_06,S_11,nrelacionado,curto,573.7203729,correct
item_07,S_11,nrelacionado,curto,627.162766,correct
item_08,S_11,nrelacionado,curto,524.903338,correct
item_09,S_11,nrelacionado,curto,645.6598709,correct
item_10,S_11,nrelacionado,curto,875.7140883,correct
item_11,S_11,nrelacionado,curto,694.5854013,correct
item_12,S_11,nrelacionado,curto,817.2821158,correct
item_13,S_11,nrelacionado,curto,742.04516,correct
item_14,S_11,nrelacionado,curto,820.9229392,correct
item_15,S_11,nrelacionado,curto,676.4599742,correct
item_01,S_12,nrelacionado,curto,590.6476666,correct
item_02,S_12,nrelacionado,curto,739.4599813,correct
item_03,S_12,nrelacionado,curto,711.737928,correct
item_04,S_12,nrelacionado,curto,534.9705269,correct
item_05,S_12,nrelacionado,curto,805.6068882,correct
item_06,S_12,nrelacionado,curto,819.0274257,correct
item_07,S_12,nrelacionado,curto,660.7602719,correct
item_08,S_12,nrelacionado,curto,688.0661924,correct
item_09,S_12,nrelacionado,curto,692.4004492,correct
item_10,S_12,nrelacionado,curto,557.0321271,correct
item_11,S_12,nrelacionado,curto,611.7538485,correct
item_12,S_12,nrelacionado,curto,775.5821666,correct
item_13,S_12,nrelacionado,curto,473.2902905,correct
item_14,S_12,nrelacionado,curto,516.5785938,correct
item_15,S_12,nrelacionado,curto,775.3609274,correct
item_01,S_13,nrelacionado,curto,628.0198288,correct
item_02,S_13,nrelacionado,curto,666.8414193,correct
item_03,S_13,nrelacionado,curto,720.1536944,correct
item_04,S_13,nrelacionado,curto,710.3326717,correct
item_05,S_13,nrelacionado,curto,725.5846969,correct
item_06,S_13,nrelacionado,curto,615.6437315,correct
item_07,S_13,nrelacionado,curto,738.5765884,correct
item_08,S_13,nrelacionado,curto,762.2479878,correct
item_09,S_13,nrelacionado,curto,795.2125125,correct
item_10,S_13,nrelacionado,curto,717.1089811,correct
item_11,S_13,nrelacionado,curto,611.9845737,correct
item_12,S_13,nrelacionado,curto,605.0540918,correct
item_13,S_13,nrelacionado,curto,719.9912105,correct
item_14,S_13,nrelacionado,curto,769.5681542,correct
item_15,S_13,nrelacionado,curto,385.0292455,correct
item_01,S_14,nrelacionado,curto,433.3388413,correct
item_02,S_14,nrelacionado,curto,687.2766743,correct
item_03,S_14,nrelacionado,curto,698.2877984,correct
item_04,S_14,nrelacionado,curto,663.6889822,correct
item_05,S_14,nrelacionado,curto,716.2598145,correct
item_06,S_14,nrelacionado,curto,657.070874,correct
item_07,S_14,nrelacionado,curto,781.9987502,correct
item_08,S_14,nrelacionado,curto,595.1215699,correct
item_09,S_14,nrelacionado,curto,655.1016801,correct
item_10,S_14,nrelacionado,curto,654.8727537,correct
item_11,S_14,nrelacionado,curto,757.4302123,correct
item_12,S_14,nrelacionado,curto,726.8856243,correct
item_13,S_14,nrelacionado,curto,644.2336828,correct
item_14,S_14,nrelacionado,curto,741.7335463,correct
item_15,S_14,nrelacionado,curto,619.5875577,correct
item_01,S_15,nrelacionado,curto,761.4187248,correct
item_02,S_15,nrelacionado,curto,902.5521248,correct
item_03,S_15,nrelacionado,curto,795.5452107,correct
item_04,S_15,nrelacionado,curto,806.4924552,correct
item_05,S_15,nrelacionado,curto,607.6578146,correct
item_06,S_15,nrelacionado,curto,960.1074908,correct
item_07,S_15,nrelacionado,curto,678.5260433,correct
item_08,S_15,nrelacionado,curto,927.9010158,correct
item_09,S_15,nrelacionado,curto,1082.361647,correct
item_10,S_15,nrelacionado,curto,917.8127606,correct
item_11,S_15,nrelacionado,curto,871.8833835,correct
item_12,S_15,nrelacionado,curto,811.1446804,correct
item_13,S_15,nrelacionado,curto,687.2861823,correct
item_14,S_15,nrelacionado,curto,767.562074,correct
item_15,S_15,nrelacionado,curto,866.0985325,correct
item_46,S_16,nrelacionado,curto,841.5556306,correct
item_47,S_16,nrelacionado,curto,830.2937845,correct
item_48,S_16,nrelacionado,curto,832.0557616,correct
item_49,S_16,nrelacionado,curto,904.7925492,correct
item_50,S_16,nrelacionado,curto,995.8243582,correct
item_51,S_16,nrelacionado,curto,898.6675403,correct
item_52,S_16,nrelacionado,curto,815.9411852,correct
item_53,S_16,nrelacionado,curto,691.9494299,correct
item_54,S_16,nrelacionado,curto,824.7199268,correct
item_55,S_16,nrelacionado,curto,834.4539201,correct
item_56,S_16,nrelacionado,curto,700.6675041,correct
item_57,S_16,nrelacionado,curto,602.8120878,correct
item_58,S_16,nrelacionado,curto,681.6199729,correct
item_59,S_16,nrelacionado,curto,749.9180021,correct
item_60,S_16,nrelacionado,curto,763.9375234,correct
item_46,S_17,nrelacionado,curto,863.8485703,correct
item_47,S_17,nrelacionado,curto,733.2442534,correct
item_48,S_17,nrelacionado,curto,716.4095713,correct
item_49,S_17,nrelacionado,curto,745.9954913,correct
item_50,S_17,nrelacionado,curto,664.6766635,correct
item_51,S_17,nrelacionado,curto,692.3792785,correct
item_52,S_17,nrelacionado,curto,999.5376464,incorrect
item_53,S_17,nrelacionado,curto,993.1339302,correct
item_54,S_17,nrelacionado,curto,836.919552,correct
item_55,S_17,nrelacionado,curto,739.9083967,correct
item_56,S_17,nrelacionado,curto,689.6303386,incorrect
item_57,S_17,nrelacionado,curto,961.140133,correct
item_58,S_17,nrelacionado,curto,896.5644053,correct
item_59,S_17,nrelacionado,curto,689.1528759,correct
item_60,S_17,nrelacionado,curto,910.7648926,correct
item_46,S_18,nrelacionado,curto,503.8443038,correct
item_47,S_18,nrelacionado,curto,604.7766922,correct
item_48,S_18,nrelacionado,curto,566.8514922,correct
item_49,S_18,nrelacionado,curto,436.4008541,correct
item_50,S_18,nrelacionado,curto,819.9781053,correct
item_51,S_18,nrelacionado,curto,464.7406631,correct
item_52,S_18,nrelacionado,curto,635.6260115,correct
item_53,S_18,nrelacionado,curto,503.062389,correct
item_54,S_18,nrelacionado,curto,553.9815998,correct
item_55,S_18,nrelacionado,curto,414.5125697,correct
item_56,S_18,nrelacionado,curto,483.1130665,correct
item_57,S_18,nrelacionado,curto,377.0991587,correct
item_58,S_18,nrelacionado,curto,449.0937127,correct
item_59,S_18,nrelacionado,curto,647.7862861,correct
item_60,S_18,nrelacionado,curto,582.6841165,correct
item_46,S_19,nrelacionado,curto,777.9382509,correct
item_47,S_19,nrelacionado,curto,354.0520187,correct
item_48,S_19,nrelacionado,curto,793.7171955,correct
item_49,S_19,nrelacionado,curto,568.7074886,correct
item_50,S_19,nrelacionado,curto,424.3406644,correct
item_51,S_19,nrelacionado,curto,362.3389681,correct
item_52,S_19,nrelacionado,curto,509.8905348,correct
item_53,S_19,nrelacionado,curto,508.5753203,correct
item_54,S_19,nrelacionado,curto,678.8943718,correct
item_55,S_19,nrelacionado,curto,380.2352143,correct
item_56,S_19,nrelacionado,curto,655.9533672,correct
item_57,S_19,nrelacionado,curto,451.1213103,correct
item_58,S_19,nrelacionado,curto,518.9390631,correct
item_59,S_19,nrelacionado,curto,832.4533472,correct
item_60,S_19,nrelacionado,curto,565.5800462,correct
item_46,S_20,nrelacionado,curto,471.7797317,correct
item_47,S_20,nrelacionado,curto,332.9997984,correct
item_48,S_20,nrelacionado,curto,562.2702823,correct
item_49,S_20,nrelacionado,curto,449.9463229,correct
item_50,S_20,nrelacionado,curto,570.7285582,correct
item_51,S_20,nrelacionado,curto,503.897529,correct
item_52,S_20,nrelacionado,curto,394.9636946,correct
item_53,S_20,nrelacionado,curto,580.4092361,correct
item_54,S_20,nrelacionado,curto,623.3136409,correct
item_55,S_20,nrelacionado,curto,590.5385843,correct
item_56,S_20,nrelacionado,curto,598.5418817,correct
item_57,S_20,nrelacionado,curto,587.5012382,correct
item_58,S_20,nrelacionado,curto,649.2125245,correct
item_59,S_20,nrelacionado,curto,443.2986581,correct
item_60,S_20,nrelacionado,curto,487.9160798,correct
item_46,S_01,nrelacionado,longo,1020.827076,correct
item_47,S_01,nrelacionado,longo,811.2998734,correct
item_48,S_01,nrelacionado,longo,747.8676169,correct
item_49,S_01,nrelacionado,longo,536.1085297,correct
item_50,S_01,nrelacionado,longo,567.7848718,correct
item_51,S_01,nrelacionado,longo,686.0297977,correct
item_52,S_01,nrelacionado,longo,673.058066,correct
item_53,S_01,nrelacionado,longo,552.7645344,correct
item_54,S_01,nrelacionado,longo,581.4516211,correct
item_55,S_01,nrelacionado,longo,758.9310606,correct
item_56,S_01,nrelacionado,longo,820.9435321,correct
item_57,S_01,nrelacionado,longo,732.1064128,correct
item_58,S_01,nrelacionado,longo,565.083628,correct
item_59,S_01,nrelacionado,longo,622.2969681,correct
item_60,S_01,nrelacionado,longo,374.4862744,correct
item_46,S_02,nrelacionado,longo,649.3963077,correct
item_47,S_02,nrelacionado,longo,792.667544,correct
item_48,S_02,nrelacionado,longo,800.6745697,correct
item_49,S_02,nrelacionado,longo,637.0025563,correct
item_50,S_02,nrelacionado,longo,488.0454015,correct
item_51,S_02,nrelacionado,longo,737.2826341,correct
item_52,S_02,nrelacionado,longo,748.3344356,incorrect
item_53,S_02,nrelacionado,longo,638.1496244,correct
item_54,S_02,nrelacionado,longo,803.9827004,correct
item_55,S_02,nrelacionado,longo,657.16491,correct
item_56,S_02,nrelacionado,longo,779.0857509,correct
item_57,S_02,nrelacionado,longo,700.7321439,correct
item_58,S_02,nrelacionado,longo,984.133741,correct
item_59,S_02,nrelacionado,longo,644.7813983,correct
item_60,S_02,nrelacionado,longo,654.3772892,correct
item_46,S_03,nrelacionado,longo,608.5262298,correct
item_47,S_03,nrelacionado,longo,645.2774741,correct
item_48,S_03,nrelacionado,longo,770.7830026,correct
item_49,S_03,nrelacionado,longo,746.5026092,correct
item_50,S_03,nrelacionado,longo,659.2722306,correct
item_51,S_03,nrelacionado,longo,871.3469802,correct
item_52,S_03,nrelacionado,longo,634.0867825,correct
item_53,S_03,nrelacionado,longo,806.0009926,correct
item_54,S_03,nrelacionado,longo,641.9031269,correct
item_55,S_03,nrelacionado,longo,615.065282,correct
item_56,S_03,nrelacionado,longo,458.5098908,correct
item_57,S_03,nrelacionado,longo,914.4765144,correct
item_58,S_03,nrelacionado,longo,651.5408961,correct
item_59,S_03,nrelacionado,longo,692.7001202,correct
item_60,S_03,nrelacionado,longo,735.5864992,correct
item_46,S_04,nrelacionado,longo,770.0256219,correct
item_47,S_04,nrelacionado,longo,791.814731,correct
item_48,S_04,nrelacionado,longo,904.8237551,incorrect
item_49,S_04,nrelacionado,longo,1064.343288,correct
item_50,S_04,nrelacionado,longo,748.6914658,correct
item_51,S_04,nrelacionado,longo,754.2040118,correct
item_52,S_04,nrelacionado,longo,930.8143951,correct
item_53,S_04,nrelacionado,longo,728.1374056,correct
item_54,S_04,nrelacionado,longo,708.9003725,correct
item_55,S_04,nrelacionado,longo,974.6541717,correct
item_56,S_04,nrelacionado,longo,824.7621266,correct
item_57,S_04,nrelacionado,longo,784.4073117,correct
item_58,S_04,nrelacionado,longo,936.2558237,correct
item_59,S_04,nrelacionado,longo,2022.084672,correct
item_60,S_04,nrelacionado,longo,602.2278416,correct
item_46,S_05,nrelacionado,longo,913.125667,correct
item_47,S_05,nrelacionado,longo,901.9975603,correct
item_48,S_05,nrelacionado,longo,709.7813995,correct
item_49,S_05,nrelacionado,longo,822.4628741,correct
item_50,S_05,nrelacionado,longo,839.1881312,correct
item_51,S_05,nrelacionado,longo,803.8894737,correct
item_52,S_05,nrelacionado,longo,675.8153817,correct
item_53,S_05,nrelacionado,longo,737.8370116,correct
item_54,S_05,nrelacionado,longo,701.6375549,correct
item_55,S_05,nrelacionado,longo,802.2712447,correct
item_56,S_05,nrelacionado,longo,676.252835,correct
item_57,S_05,nrelacionado,longo,1031.113232,correct
item_58,S_05,nrelacionado,longo,915.6629324,correct
item_59,S_05,nrelacionado,longo,691.3116768,correct
item_60,S_05,nrelacionado,longo,865.5518345,correct
item_31,S_06,nrelacionado,longo,704.4786092,correct
item_32,S_06,nrelacionado,longo,718.2314112,correct
item_33,S_06,nrelacionado,longo,656.8552802,correct
item_34,S_06,nrelacionado,longo,709.9946962,correct
item_35,S_06,nrelacionado,longo,953.2840076,correct
item_36,S_06,nrelacionado,longo,807.4095568,correct
item_37,S_06,nrelacionado,longo,720.9608361,correct
item_38,S_06,nrelacionado,longo,766.6709419,correct
item_39,S_06,nrelacionado,longo,658.0062555,correct
item_40,S_06,nrelacionado,longo,647.4770064,correct
item_41,S_06,nrelacionado,longo,415.1531477,incorrect
item_42,S_06,nrelacionado,longo,788.2825133,incorrect
item_43,S_06,nrelacionado,longo,680.8071991,correct
item_44,S_06,nrelacionado,longo,560.5381059,correct
item_45,S_06,nrelacionado,longo,663.5550265,correct
item_31,S_07,nrelacionado,longo,631.1689435,correct
item_32,S_07,nrelacionado,longo,687.8231257,incorrect
item_33,S_07,nrelacionado,longo,1115.134958,correct
item_34,S_07,nrelacionado,longo,642.1819787,correct
item_35,S_07,nrelacionado,longo,702.5549044,correct
item_36,S_07,nrelacionado,longo,890.8044621,correct
item_37,S_07,nrelacionado,longo,701.3616235,correct
item_38,S_07,nrelacionado,longo,863.6256402,correct
item_39,S_07,nrelacionado,longo,747.6925854,correct
item_40,S_07,nrelacionado,longo,849.5664564,correct
item_41,S_07,nrelacionado,longo,845.9893485,correct
item_42,S_07,nrelacionado,longo,681.0337489,correct
item_43,S_07,nrelacionado,longo,937.6646714,correct
item_44,S_07,nrelacionado,longo,834.0644883,correct
item_45,S_07,nrelacionado,longo,749.0363766,correct
item_31,S_08,nrelacionado,longo,982.240861,correct
item_32,S_08,nrelacionado,longo,756.1667092,correct
item_33,S_08,nrelacionado,longo,893.9166112,correct
item_34,S_08,nrelacionado,longo,660.1952312,correct
item_35,S_08,nrelacionado,longo,801.9749121,correct
item_36,S_08,nrelacionado,longo,880.0317374,correct
item_37,S_08,nrelacionado,longo,770.9460739,correct
item_38,S_08,nrelacionado,longo,698.9768182,correct
item_39,S_08,nrelacionado,longo,620.8714594,correct
item_40,S_08,nrelacionado,longo,913.4608577,correct
item_41,S_08,nrelacionado,longo,653.7838338,correct
item_42,S_08,nrelacionado,longo,561.8927055,correct
item_43,S_08,nrelacionado,longo,754.998956,correct
item_44,S_08,nrelacionado,longo,814.2211588,correct
item_45,S_08,nrelacionado,longo,727.0196774,correct
item_31,S_09,nrelacionado,longo,536.9381283,correct
item_32,S_09,nrelacionado,longo,745.1467915,correct
item_33,S_09,nrelacionado,longo,873.2582102,correct
item_34,S_09,nrelacionado,longo,653.5486381,correct
item_35,S_09,nrelacionado,longo,772.7323855,incorrect
item_36,S_09,nrelacionado,longo,863.0681826,correct
item_37,S_09,nrelacionado,longo,721.60791,correct
item_38,S_09,nrelacionado,longo,755.7581977,correct
item_39,S_09,nrelacionado,longo,764.9420933,correct
item_40,S_09,nrelacionado,longo,133.7729082,correct
item_41,S_09,nrelacionado,longo,681.7784165,correct
item_42,S_09,nrelacionado,longo,893.1085104,correct
item_43,S_09,nrelacionado,longo,675.6899106,correct
item_44,S_09,nrelacionado,longo,648.7319024,correct
item_45,S_09,nrelacionado,longo,914.0597226,correct
item_31,S_10,nrelacionado,longo,693.2931301,correct
item_32,S_10,nrelacionado,longo,905.5781191,correct
item_33,S_10,nrelacionado,longo,802.7242113,correct
item_34,S_10,nrelacionado,longo,945.5541291,correct
item_35,S_10,nrelacionado,longo,720.261785,correct
item_36,S_10,nrelacionado,longo,801.7767305,correct
item_37,S_10,nrelacionado,longo,774.7491209,correct
item_38,S_10,nrelacionado,longo,677.3765799,correct
item_39,S_10,nrelacionado,longo,811.1325714,correct
item_40,S_10,nrelacionado,longo,766.3603192,correct
item_41,S_10,nrelacionado,longo,771.3382746,correct
item_42,S_10,nrelacionado,longo,741.1759417,correct
item_43,S_10,nrelacionado,longo,860.0682434,correct
item_44,S_10,nrelacionado,longo,775.0196683,correct
item_45,S_10,nrelacionado,longo,829.5374508,correct
item_16,S_11,nrelacionado,longo,749.0487867,correct
item_17,S_11,nrelacionado,longo,721.9628257,correct
item_18,S_11,nrelacionado,longo,916.5386377,correct
item_19,S_11,nrelacionado,longo,765.4749175,correct
item_20,S_11,nrelacionado,longo,627.44508,correct
item_21,S_11,nrelacionado,longo,853.1995144,correct
item_22,S_11,nrelacionado,longo,742.1852155,correct
item_23,S_11,nrelacionado,longo,704.8859564,correct
item_24,S_11,nrelacionado,longo,710.44502,correct
item_25,S_11,nrelacionado,longo,739.3149438,correct
item_26,S_11,nrelacionado,longo,893.8548991,correct
item_27,S_11,nrelacionado,longo,894.7880582,correct
item_28,S_11,nrelacionado,longo,803.4614861,correct
item_29,S_11,nrelacionado,longo,775.9650967,correct
item_30,S_11,nrelacionado,longo,916.3917186,correct
item_16,S_12,nrelacionado,longo,804.8206319,correct
item_17,S_12,nrelacionado,longo,756.8416735,correct
item_18,S_12,nrelacionado,longo,661.5324133,correct
item_19,S_12,nrelacionado,longo,827.1509544,correct
item_20,S_12,nrelacionado,longo,872.8534463,correct
item_21,S_12,nrelacionado,longo,670.8923573,incorrect
item_22,S_12,nrelacionado,longo,808.6654086,correct
item_23,S_12,nrelacionado,longo,854.8987856,correct
item_24,S_12,nrelacionado,longo,887.158873,correct
item_25,S_12,nrelacionado,longo,633.667862,correct
item_26,S_12,nrelacionado,longo,883.1852627,correct
item_27,S_12,nrelacionado,longo,995.775679,correct
item_28,S_12,nrelacionado,longo,717.6179377,correct
item_29,S_12,nrelacionado,longo,702.1621756,correct
item_30,S_12,nrelacionado,longo,1924.207483,correct
